date,交割月份,IM_settle,MO_synthetic,basis,rolling_mean,upper,lower
2024-11-15,202412,6140.8,6113.0,-27.800000000000185,2.5833333333333477,56.38187890824746,-51.21521224158076
2024-11-18,202412,5938.4,5951.400000000001,13.00000000000091,2.4460317460317627,56.37780301953216,-51.48573952746863
2024-11-19,202412,6055.8,6092.0,36.19999999999982,2.506349206349226,56.4512509835268,-51.43855257082834
2024-11-20,202412,6173.8,6191.8,18.0,2.6714285714285886,56.77354159888162,-51.43068445602444
2024-11-21,202412,6166.0,6186.599999999999,20.599999999999454,2.7007936507936665,56.82821596218799,-51.42662866060066
2024-11-22,202412,6009.0,5956.2,-52.80000000000018,2.82539682539684,56.972570837997814,-51.32177718720414
2024-11-25,202412,5937.4,5989.8,52.400000000000546,2.562698412698428,57.1444444623985,-52.01904763700164
2024-11-26,202412,5921.0,5911.0,-10.0,2.7539682539682686,57.69538377949108,-52.18744727155455
2024-11-27,202412,6028.8,6090.6,61.80000000000018,2.712698412698425,57.67683440028435,-52.251437574887504
2024-11-28,202412,6052.0,6038.8,-13.199999999999818,2.9071428571428695,58.35911513377391,-52.54482941948817
2024-11-29,202412,6163.8,6154.0,-9.800000000000182,2.804761904761916,58.280129438105995,-52.67060562858216
2024-12-02,202412,6267.0,6269.2,2.199999999999818,2.717460317460329,58.20269300695383,-52.76777237203317
2024-12-03,202412,6287.8,6268.6,-19.199999999999815,2.7611111111111226,58.22726013438791,-52.70503791216567
2024-12-04,202412,6159.2,6171.8,12.600000000000364,2.6531746031746155,58.184205727171566,-52.87785652082234
2024-12-05,202412,6243.0,6253.4,10.399999999999636,2.674603174603189,58.21684688172229,-52.86764053251591
2024-12-06,202412,6334.8,6327.0,-7.800000000000182,2.748412698412711,58.28205554569698,-52.78523014887156
2024-12-09,202412,6261.8,6270.0,8.199999999999818,2.765873015873027,58.28340572738234,-52.751659695636285
2024-12-10,202412,6366.2,6351.6,-14.599999999999454,2.762698412698423,58.27889099904344,-52.7534941736466
2024-12-11,202412,6432.0,6431.400000000001,-0.5999999999994543,2.6904761904762013,58.24963129045981,-52.8686789095074
2024-12-12,202412,6479.2,6483.2,4.0,2.6476190476190613,58.200172475642326,-52.90493438040421
2024-12-13,202412,6366.4,6354.2,-12.199999999999818,2.6436507936508074,58.19567226095583,-52.90837067365422
2024-12-16,202412,6259.8,6274.8,15.0,2.565079365079378,58.14495085391746,-53.0147921237587
2024-12-17,202412,6152.0,6149.6,-2.399999999999636,2.57777777777779,58.16758388211704,-53.012028326561456
2024-12-18,202412,6194.6,6189.0,-5.600000000000364,2.560317460317474,58.1536162588996,-53.032981338264655
2024-12-19,202412,6207.2,6215.6,8.400000000000546,2.573015873015886,58.15735493655498,-53.011323190523214
2024-12-20,202503,6141.8,6155.4,13.599999999999454,2.690476190476205,58.198114966017606,-52.8171625850652
2024-12-23,202503,5998.8,6005.8,7.0,2.7603174603174727,58.27843814084911,-52.75780322021416
2024-12-24,202503,6032.4,6057.4,25.0,2.8246031746031863,58.3246203972872,-52.67541404808083
2024-12-25,202503,5988.0,6010.2,22.199999999999815,2.957142857142867,58.509011895646395,-52.594726181360656
2024-12-26,202503,6059.4,6059.4,0.0,3.03650793650795,58.641154497340814,-52.56813862432491
2024-12-27,202503,6076.2,6073.0,-3.199999999999818,3.0206349206349343,58.62646062053394,-52.585190779264074
2024-12-30,202503,6052.4,6059.0,6.600000000000364,3.05634920634922,58.63446978909557,-52.52177137639713
2024-12-31,202503,5881.4,5870.8,-10.599999999999454,3.1119047619047793,58.676037233331314,-52.45222770952175
2025-01-02,202503,5699.0,5702.400000000001,3.4000000000005457,3.008730158730176,58.57778640991945,-52.5603260924591
2025-01-03,202503,5566.8,5556.200000000001,-10.599999999999454,2.977777777777798,58.537199405100864,-52.58164384954527
2025-01-06,202503,5522.4,5532.8,10.400000000000546,2.836507936507959,58.35207685606344,-52.67906098304753
2025-01-07,202503,5585.4,5605.799999999999,20.399999999999636,2.8746031746031986,58.397734632200816,-52.64852828299441
2025-01-08,202503,5586.2,5576.6,-9.599999999999454,2.94682539682542,58.51376323796376,-52.62011244431292
2025-01-09,202503,5572.6,5567.6,-5.0,2.8682539682539905,58.44999679774879,-52.71348886124081
2025-01-10,202503,5485.6,5468.0,-17.600000000000364,2.819841269841289,58.40768436075846,-52.76800182107588
2025-01-13,202503,5470.2,5482.8,12.600000000000364,2.7420634920635103,58.38932967019094,-52.90520268606392
2025-01-14,202503,5729.6,5749.4,19.799999999999272,2.7896825396825613,58.450123358142186,-52.87075827877707
2025-01-15,202503,5701.8,5712.0,10.199999999999818,2.856349206349225,58.55803040455997,-52.84533199186153
2025-01-16,202503,5721.8,5726.8,5.0,2.876984126984145,58.58570675655917,-52.83173850259087
2025-01-17,202503,5788.8,5789.2,0.3999999999996362,2.964285714285732,58.61683884943874,-52.68826742086728
2025-01-20,202503,5818.8,5818.4,-0.4000000000005457,2.9253968253968425,58.57134039026237,-52.72054673946868
2025-01-21,202503,5829.6,5846.8,17.199999999999818,2.892063492063507,58.53586293428615,-52.75173595015914
2025-01-22,202503,5794.8,5809.799999999999,14.99999999999909,2.943650793650809,58.61641693564101,-52.72911534833939
2025-01-23,202503,5789.2,5783.2,-6.0,3.084920634920648,58.69840501232892,-52.52856374248762
2025-01-24,202503,5906.2,5917.799999999999,11.599999999999454,3.03492063492065,58.65836902793291,-52.58852775809161
2025-01-27,202503,5826.2,5806.0,-20.199999999999815,3.1404761904762033,58.727425724084554,-52.446473343132155
2025-02-05,202503,5825.4,5833.400000000001,8.00000000000091,3.052380952380966,58.71690090912553,-52.6121390043636
2025-02-06,202503,5985.4,6002.599999999999,17.199999999999818,3.1238095238095376,58.767258559642286,-52.51963951202322
2025-02-07,202503,6067.8,6101.6,33.80000000000018,3.223809523809537,58.87755080515814,-52.429931757539066
2025-02-10,202503,6152.4,6150.0,-2.399999999999636,3.2396825396825526,58.92613588740327,-52.44677080803816
2025-02-11,202503,6134.0,6141.8,7.800000000000182,3.413492063492077,58.75257346452836,-51.9255893375442
2025-02-12,202503,6207.4,6225.4,18.0,3.1230158730158872,57.588149499979366,-51.34211775394759
2025-02-13,202503,6179.6,6165.0,-14.600000000000364,3.2579365079365226,57.70127437291538,-51.18540135704234
2025-02-14,202503,6198.4,6209.6,11.200000000000728,3.4142857142857275,57.421826662064205,-50.593255233492755
2025-02-17,202503,6203.8,6214.6,10.800000000000182,3.5650793650793817,57.4458822497491,-50.31572351959033
2025-02-18,202503,6102.2,6103.8,1.6000000000003638,3.436507936507951,57.09164757840799,-50.21863170539209
2025-02-19,202503,6229.6,6239.4,9.799999999999272,3.3500000000000174,56.94614215765239,-50.24614215765236
2025-02-20,202503,6267.6,6255.4,-12.200000000000728,3.427777777777793,57.00416633882143,-50.148610783265845
2025-02-21,202503,6403.2,6401.8,-1.3999999999996362,3.469047619047633,56.980903336575665,-50.04280809848039
2025-02-24,202503,6356.0,6365.8,9.800000000000182,3.5761904761904897,56.93970773647025,-49.78732678408927
2025-02-25,202503,6358.6,6353.8,-4.800000000000182,3.662698412698427,56.995482013545896,-49.670085188149045
2025-02-26,202503,6412.8,6421.0,8.199999999999818,3.680952380952393,56.99892787795038,-49.6370231160456
2025-02-27,202503,6391.0,6411.6,20.600000000000364,3.5769841269841365,56.75639878672618,-49.60243053275791
2025-02-28,202503,6230.0,6234.0,4.0,4.086507936507948,55.40842362476057,-47.235407751744674
2025-03-03,202503,6222.8,6219.400000000001,-3.399999999999636,3.950793650793663,55.090989961967026,-47.1894026603797
2025-03-04,202503,6289.8,6283.0,-6.800000000000182,3.684126984126997,54.26883508206488,-46.90058111381089
2025-03-05,202503,6306.6,6310.6,4.0,3.5722222222222357,54.124298728854214,-46.97985428440974
2025-03-06,202503,6483.0,6476.8,-6.199999999999818,3.4833333333333485,53.95291945711674,-46.986252790450045
2025-03-07,202503,6443.6,6450.8,7.199999999999818,3.4880952380952523,53.95378383608,-46.97759335988949
2025-03-10,202503,6429.0,6428.0,-1.0,3.780952380952396,53.46371147240295,-45.90180671049816
2025-03-11,202503,6466.8,6487.6,20.800000000000185,3.670634920634935,53.27151890877566,-45.9302490675058
2025-03-12,202503,6528.6,6513.0,-15.600000000000364,3.665873015873031,53.25992009919329,-45.92817406744722
2025-03-13,202503,6404.0,6428.4,24.399999999999636,3.6539682539682654,53.26513298374024,-45.95719647580371
2025-03-14,202503,6552.8,6562.400000000001,9.600000000000364,3.613492063492072,53.13983406271972,-45.91284993573557
2025-03-17,202503,6553.0,6548.6,-4.399999999999636,3.934920634920643,52.54912718875817,-44.67928591891688
2025-03-18,202503,6581.6,6580.799999999999,-0.8000000000010914,3.720634920634929,52.00139626003973,-44.56012641876987
2025-03-19,202503,6537.2,6547.6,10.400000000000546,3.670634920634924,51.94389142978936,-44.60262158851951
2025-03-20,202503,6537.6,6528.8,-8.800000000000182,3.6841269841269897,51.96302069365325,-44.59476672539927
2025-03-21,202506,6171.8,6189.799999999999,17.99999999999909,3.674603174603182,51.96243168073649,-44.61322533153013
2025-03-24,202506,6108.0,6152.4,44.39999999999963,3.803968253968256,52.069851386979614,-44.4619148790431
2025-03-25,202506,6103.6,6125.4,21.799999999999272,4.076984126984129,52.48032050205277,-44.32635224808451
2025-03-26,202506,6142.6,6139.0,-3.600000000000364,4.1484126984127005,52.60320525965136,-44.30637986282596
2025-03-27,202506,6148.0,6148.6,0.6000000000003638,4.017460317460316,52.37646359504714,-44.34154296012652
2025-03-28,202506,6095.2,6087.6,-7.599999999999454,3.98253968253968,52.338642915885565,-44.3735635508062
2025-03-31,202506,6040.8,6048.6,7.800000000000182,3.988095238095238,52.33852988401791,-44.36233940782743
2025-04-01,202506,6070.0,6071.799999999999,1.7999999999992724,3.947619047619048,52.26801530391443,-44.37277720867633
2025-04-02,202506,6098.6,6101.0,2.399999999999636,3.828571428571429,52.02104646328563,-44.36390360614278
2025-04-03,202506,6036.2,6043.4,7.199999999999818,3.727777777777777,51.8250639086633,-44.369508353107754
2025-04-07,202506,5432.6,5333.200000000001,-99.39999999999964,3.807142857142859,51.86088885335681,-44.2466031390711
2025-04-08,202506,5270.4,5334.8,64.40000000000055,3.418253968253974,53.196477023579696,-46.359969087071754
2025-04-09,202506,5451.0,5446.0,-5.0,3.7031746031746096,54.051399046017686,-46.64504983966847
2025-04-10,202506,5598.0,5593.2,-4.800000000000182,3.757936507936515,54.037840555454785,-46.52196753958176
2025-04-11,202506,5685.4,5676.0,-9.399999999999636,3.861904761904772,53.9612028597012,-46.23739333589165
2025-04-14,202506,5702.0,5704.8,2.800000000000182,3.874603174603187,53.95876460772743,-46.20955825852106
2025-04-15,202506,5673.2,5684.2,11.0,4.106349206349221,53.62256649283904,-45.4098680801406
2025-04-16,202506,5594.4,5615.0,20.600000000000364,4.145238095238111,53.667681682927245,-45.37720549245102
2025-04-17,202506,5672.6,5665.599999999999,-7.0000000000009095,4.154761904761923,53.688981922446615,-45.37945811292276
2025-04-18,202506,5670.4,5651.4,-19.0,4.07857142857144,53.62215910902141,-45.46501625187854
2025-04-21,202506,5770.0,5776.0,6.0,3.953968253968267,53.57139643992718,-45.66345993199064
2025-04-22,202506,5782.6,5777.2,-5.400000000000546,3.962698412698425,53.580791977498514,-45.65539515210167
2025-04-23,202506,5821.6,5822.2,0.5999999999994543,3.981746031746041,53.58168756103726,-45.61819549754518
2025-04-24,202506,5761.6,5771.2,9.599999999999454,3.903968253968262,53.46322989948261,-45.655293391546095
2025-04-25,202506,5785.0,5787.4,2.399999999999636,3.911111111111116,53.473146589681946,-45.65092436745971
2025-04-28,202506,5733.2,5734.4,1.199999999999818,3.972222222222226,53.48847422134605,-45.5440297769016
2025-04-29,202506,5769.0,5766.0,-3.0,4.02063492063492,53.5019433475556,-45.46067350628576
2025-04-30,202506,5814.0,5808.8,-5.199999999999818,3.8587301587301575,53.16284873178002,-45.445388414319694
2025-05-06,202506,5947.8,5955.8,8.0,3.9507936507936487,53.09940637718311,-45.19781907559581
2025-05-07,202506,5945.0,5965.400000000001,20.400000000000546,3.878571428571424,52.94931218290202,-45.19216932575917
2025-05-08,202506,6015.6,6015.2,-0.4000000000005457,3.987301587301584,53.08265873507482,-45.10805556047165
2025-05-09,202506,5944.0,5948.4,4.399999999999636,3.9595238095238066,53.05686547332384,-45.13781785427622
2025-05-12,202506,6022.2,6034.2,12.0,4.008730158730154,53.082786042211,-45.06532572475069
2025-05-13,202506,5997.0,6001.2,4.199999999999818,4.069047619047614,53.14488592590471,-45.00679068780948
2025-05-14,202506,6026.0,6041.799999999999,15.799999999999272,4.013492063492055,53.056774699799895,-45.02979057281579
2025-05-15,202506,5943.0,5947.799999999999,4.799999999999272,4.058730158730149,53.12447039810156,-45.00701008064126
2025-05-16,202506,5948.8,5939.599999999999,-9.200000000000728,4.028571428571417,53.083063331637376,-45.02592047449454
2025-05-19,202506,5966.6,5978.6,12.0,3.980158730158715,53.06279995919555,-45.102482498878125
2025-05-20,202506,6011.6,6018.2,6.599999999999454,4.051587301587287,53.12829112741128,-45.0251165242367
2025-05-21,202506,5998.6,6002.8,4.199999999999818,4.067460317460303,53.14486615496055,-45.00994552003995
2025-05-22,202506,5949.2,5951.0,1.800000000000182,4.050793650793634,53.12514326746332,-45.02355596587605
2025-05-23,202506,5896.2,5875.4,-20.800000000000185,4.068253968253949,53.13623121354262,-44.999723277034725
2025-05-26,202506,5921.2,5923.2,2.0,3.9777777777777583,53.14505150396917,-45.18949594841365
2025-05-27,202506,5918.0,5922.0,4.0,3.945238095238076,53.106827786455,-45.21635159597885
2025-05-28,202506,5892.6,5900.2,7.599999999999454,3.9134920634920447,53.06452430240997,-45.237540175425885
2025-05-29,202506,6019.0,6028.0,9.0,3.9357142857142646,53.08833594801987,-45.216907376591344
2025-05-30,202506,5957.4,5966.4,9.0,4.01349206349204,53.1357631425849,-45.108779015600824
2025-06-03,202506,6004.8,5999.8,-5.0,4.088888888888869,53.1830984920183,-45.00532071424057
2025-06-04,202506,6051.8,6052.8,1.0,3.9103174603174407,52.80692570264081,-44.98629078200592
2025-06-05,202506,6100.8,6102.8,2.0,3.905555555555537,52.80306642552161,-44.99195531441053
2025-06-06,202506,6094.2,6100.400000000001,6.200000000000728,3.8507936507936313,52.725713255788854,-45.02412595420159
2025-06-09,202506,6169.0,6172.0,3.0,3.887301587301571,52.75541409597777,-44.980810921374626
2025-06-10,202506,6105.6,6113.400000000001,7.800000000000182,3.850793650793635,52.70771131702536,-45.00612401543809
2025-06-11,202506,6152.0,6144.8,-7.199999999999818,3.92222222222221,52.749266448729585,-44.904822004285165
2025-06-12,202506,6152.8,6154.8,2.0,3.811904761904752,52.61323781889081,-44.98942829508131
2025-06-13,202506,6083.6,6084.4,0.7999999999992724,3.8063492063491986,52.60818932600112,-44.99549091330273
2025-06-16,202506,6128.8,6130.599999999999,1.7999999999992724,3.7714285714285594,52.5692134936785,-45.02635635082138
2025-06-17,202506,6118.0,6127.4,9.399999999999636,3.738888888888874,52.53092972779341,-45.05315195001567
2025-06-18,202506,6121.2,6122.599999999999,1.3999999999996362,3.798412698412683,52.581297713137246,-44.98447231631188
2025-06-19,202506,6046.6,6050.8,4.199999999999818,3.720634920634904,52.45585622915722,-45.01458638788742
2025-06-20,202509,5792.8,5811.6,18.800000000000185,3.6880952380952223,52.4109923784382,-45.03480190224776
2025-06-23,202509,5856.2,5862.0,5.800000000000182,3.8047619047618872,52.53105891663709,-44.921535107113314
2025-06-24,202509,5988.6,5998.6,10.0,3.7944444444444256,52.517934892786535,-44.92904600389769
2025-06-25,202509,6101.4,6124.400000000001,23.00000000000091,3.857142857142839,52.571713947726856,-44.857428233441176
2025-06-26,202509,6104.8,6109.8,5.0,3.92539682539681,52.69906182787527,-44.84826817708165
2025-06-27,202509,6118.8,6123.2,4.399999999999636,3.980952380952366,52.72737790260793,-44.76547314070319
2025-06-30,202509,6155.6,6164.6,9.0,3.978571428571412,52.724855673227374,-44.76771281608455
2025-07-01,202509,6134.0,6147.8,13.800000000000182,3.995238095238078,52.7455220720536,-44.755045881577445
2025-07-02,202509,6107.4,6127.0,19.600000000000364,4.051587301587287,52.81429419432705,-44.71111959115247
2025-07-03,202509,6138.6,6147.2,8.599999999999454,4.077777777777765,52.866868641817646,-44.71131308626212
2025-07-04,202509,6107.2,6126.2,19.0,4.136507936507921,52.91154304497734,-44.638527171961506
2025-07-07,202509,6112.8,6126.2,13.399999999999636,4.205555555555538,53.01542201001692,-44.60431089890585
2025-07-08,202509,6226.2,6237.8,11.600000000000364,4.291269841269822,53.0895097666928,-44.50697008415315
2025-07-09,202509,6219.8,6227.4,7.599999999999454,4.396825396825375,53.14253313886151,-44.348882345210754
2025-07-10,202509,6241.8,6241.0,-0.8000000000001819,4.369047619047594,53.09938104249776,-44.36128580440258
2025-07-11,202509,6321.2,6324.6,3.4000000000005457,4.315873015872992,53.039380518857826,-44.40763448711185
2025-07-14,202509,6312.0,6315.8,3.800000000000182,4.291269841269818,53.01032307617985,-44.42778339364022
2025-07-15,202509,6274.8,6287.0,12.199999999999818,4.316666666666646,53.02796512615724,-44.394631792823944
2025-07-16,202509,6300.8,6310.2,9.399999999999636,4.408730158730137,53.09146117805998,-44.274000860599706
2025-07-17,202509,6383.6,6393.0,9.399999999999636,4.429365079365057,53.116148825352,-44.25741866662189
2025-07-18,202509,6403.8,6422.400000000001,18.600000000000364,4.470634920634897,53.1565676220077,-44.21529778073791
2025-07-21,202509,6472.6,6479.599999999999,6.9999999999990905,4.507142857142836,53.221709040697384,-44.20742332641171
2025-07-22,202509,6495.8,6513.6,17.800000000000182,4.536507936507911,53.248116233711094,-44.175100360695275
2025-07-23,202509,6499.2,6508.8,9.600000000000364,4.567460317460292,53.302917140870846,-44.167996505950256
2025-07-24,202509,6603.6,6625.0,21.399999999999636,4.653968253968229,53.3472723629292,-44.039335854992736
2025-07-25,202509,6604.4,6611.6,7.200000000000728,4.760317460317436,53.48249483899769,-43.96185991836281
2025-07-28,202509,6605.0,6609.8,4.800000000000182,4.773809523809502,53.49680198433567,-43.94918293671666
2025-07-29,202509,6633.0,6667.8,34.80000000000018,4.824603174603154,53.52079729772515,-43.87159094851884
2025-07-30,202509,6596.2,6618.0,21.800000000000185,4.944444444444422,53.78684360472968,-43.89795471584084
2025-07-31,202509,6526.6,6540.2,13.599999999999454,5.016666666666648,53.90488455815443,-43.87155122482115
2025-08-01,202509,6549.8,6553.2,3.399999999999636,5.083333333333315,53.97237267070101,-43.805706004034384
2025-08-04,202509,6622.6,6642.2,19.599999999999454,5.074603174603154,53.96405770528755,-43.81485135608124
2025-08-05,202509,6673.2,6687.0,13.800000000000182,5.162698412698387,54.07661570238996,-43.75121887699318
2025-08-06,202509,6770.4,6771.799999999999,1.3999999999996362,5.192063492063469,54.117847458036,-43.73372047390907
2025-08-07,202509,6748.8,6754.0,5.199999999999818,5.296825396825373,54.07582248713611,-43.482171693485355
2025-08-08,202509,6742.8,6739.599999999999,-3.2000000000007276,5.338888888888862,54.099120037393575,-43.421342259615855
2025-08-11,202509,6862.4,6863.2,0.8000000000001819,5.342857142857112,54.10013338282321,-43.41441909710898
2025-08-12,202509,6879.8,6884.8,5.0,5.315079365079335,54.07470976715299,-43.44455103699432
2025-08-13,202509,6995.4,7004.6,9.200000000000728,5.34999999999997,54.09601710157394,-43.396017101574
2025-08-14,202509,6936.2,6931.4,-4.800000000000182,5.389682539682513,54.131874996441105,-43.35250991707608
2025-08-15,202509,7072.6,7091.2,18.599999999999454,5.32619047619045,54.07967022007309,-43.427289267692196
2025-08-18,202509,7179.8,7188.8,9.0,5.423809523809496,54.18472672294879,-43.3371076753298
2025-08-19,202509,7187.4,7185.6,-1.7999999999992724,5.477777777777751,54.22424367162832,-43.268688116072816
2025-08-20,202509,7233.6,7289.4,55.79999999999927,5.484126984126963,54.22636575876612,-43.2581117905122
2025-08-21,202509,7187.2,7209.2,22.0,5.655555555555529,54.80050941245903,-43.48939830134797
2025-08-22,202509,7319.6,7343.4,23.799999999999272,5.769841269841241,54.93241745447564,-43.39273491479315
2025-08-25,202509,7423.0,7421.6,-1.3999999999996362,5.8849206349206025,55.08013024500653,-43.31028897516532
2025-08-26,202509,7442.0,7420.8,-21.199999999999815,5.904761904761876,55.084104292604295,-43.27458048308054
2025-08-27,202509,7356.2,7295.0,-61.19999999999982,5.7801587301587025,55.07477522968206,-43.514457769364654
2025-08-28,202509,7322.4,7376.400000000001,54.00000000000091,5.430952380952354,55.37015343518553,-44.50824867328082
2025-08-29,202509,7353.8,7368.6,14.800000000000182,5.674603174603149,55.96033296826889,-44.61112661906259
2025-09-01,202509,7387.8,7387.4,-0.4000000000005457,5.718253968253943,56.01654444029985,-44.58003650379197
2025-09-02,202509,7230.8,7254.0,23.199999999999815,5.7301587301587045,56.02120183558548,-44.56088437526807
2025-09-03,202509,7161.4,7144.599999999999,-16.800000000000182,5.811111111111084,56.14886576947905,-44.52664354725689
2025-09-04,202509,6974.2,7012.0,37.80000000000018,5.705555555555527,56.12121621962682,-44.71010510851576
2025-09-05,202509,7206.2,7225.0,18.800000000000185,5.84920634920632,56.42392876338514,-44.7255160649725
2025-09-08,202509,7248.0,7243.799999999999,-4.200000000000728,5.88809523809521,56.48761246894886,-44.71142199275844
2025-09-09,202509,7153.4,7166.8,13.400000000000546,5.840476190476159,56.45535159127479,-44.77439921032247
2025-09-10,202509,7176.6,7158.599999999999,-18.00000000000091,5.865873015872986,56.48950677469362,-44.75776074294765
2025-09-11,202509,7365.6,7383.200000000001,17.600000000000364,5.778571428571392,56.49092865901343,-44.93378580187065
2025-09-12,202509,7400.8,7389.0,-11.800000000000182,5.8555555555555205,56.58060963252148,-44.86949852141044
2025-09-15,202509,7386.4,7372.8,-13.599999999999454,5.841269841269809,56.58424545761319,-44.90170577507358
2025-09-16,202509,7454.0,7460.8,6.800000000000182,5.873809523809494,56.556081606578594,-44.80846255895961
2025-09-17,202509,7544.2,7548.4,4.199999999999818,5.946031746031716,56.58129905377523,-44.68923556171181
2025-09-18,202512,7206.2,7214.2,8.0,5.956349206349174,56.58911969809344,-44.676421285395094
2025-09-19,202512,7202.2,7211.6,9.400000000000546,5.962698412698378,56.59609358834531,-44.67069676294855
2025-09-22,202512,7211.0,7235.8,24.800000000000185,5.974603174603144,56.609821924537215,-44.66061557533092
2025-09-23,202512,7075.8,7140.200000000001,64.40000000000055,6.065079365079335,56.753228761341006,-44.62307003118234
2025-09-24,202512,7288.4,7309.4,21.0,6.311904761904734,57.527490706000414,-44.903681182190944
2025-09-25,202512,7290.8,7294.4,3.5999999999994543,6.392063492063464,57.63622773110172,-44.85210074697479
2025-09-26,202512,7193.4,7204.599999999999,11.199999999999818,6.365873015872986,57.608967819629015,-44.877221787883045
2025-09-29,202512,7316.8,7347.400000000001,30.600000000000364,6.438095238095208,57.65683469432839,-44.78064421813797
2025-09-30,202512,7408.4,7407.6,-0.7999999999992724,6.582539682539655,57.867939572043845,-44.70286020696454
2025-10-09,202512,7467.8,7475.0,7.199999999999818,6.568253968253946,57.85989040767177,-44.72338247116387
2025-10-10,202512,7346.4,7358.200000000001,11.800000000001091,6.5722222222222,57.86389897850515,-44.719454534060745
2025-10-13,202512,7303.8,7319.400000000001,15.600000000000364,6.561111111111095,57.84701683304757,-44.72479461082538
2025-10-14,202512,7148.6,7161.8,13.199999999999818,6.611904761904746,57.90820430858461,-44.684394784775115
2025-10-15,202512,7273.8,7296.8,23.0,6.549206349206333,57.77418622433659,-44.675773525923915
2025-10-16,202512,7190.6,7213.0,22.399999999999636,6.685714285714272,57.90194499425924,-44.5305164228307
2025-10-17,202512,7024.2,7036.6,12.400000000000546,6.553174603174587,57.43072739272684,-44.32437818637766
2025-10-20,202512,7053.4,7070.8,17.400000000000546,6.361904761904746,56.78384937510992,-44.060039851300424
2025-10-21,202512,7199.4,7193.2,-6.199999999999818,5.5238095238095095,47.40943203075745,-36.36181298313843
2025-10-22,202512,7165.2,7166.8,1.6000000000003638,5.311904761904746,46.88997212714098,-36.266162603331495
2025-10-23,202512,7125.6,7175.6,50.0,5.8722222222222085,43.195695830130845,-31.45125138568643
2025-10-24,202512,7267.8,7287.400000000001,19.600000000000364,6.250793650793639,43.42073177637147,-30.91914447478419
2025-10-27,202512,7332.6,7332.0,-0.6000000000003638,6.242857142857131,43.400485657851,-30.914771372136737
2025-10-28,202512,7342.2,7347.4,5.199999999999818,6.126984126984116,43.18661229520944,-30.932644041241215
2025-10-29,202512,7432.2,7450.6,18.400000000000546,6.306349206349195,42.90406751662435,-30.29136910392596
2025-10-30,202512,7366.6,7362.0,-4.600000000000364,6.3285714285714185,42.94891808741366,-30.291775230270822
2025-10-31,202512,7397.2,7383.0,-14.199999999999818,6.425396825396814,42.79881154236276,-29.948017891569133
2025-11-03,202512,7399.4,7407.0,7.600000000000364,6.736507936507927,40.98770656664852,-27.514690693632662
2025-11-04,202512,7254.8,7285.599999999999,30.799999999999272,6.738888888888881,40.99024449387347,-27.512466716095716
2025-11-05,202512,7329.8,7316.4,-13.400000000000546,6.759523809523801,41.06273870372006,-27.54369108467246
2025-11-06,202512,7401.8,7408.0,6.199999999999818,6.7309523809523695,41.0894649737945,-27.62756021188976
2025-11-07,202512,7411.6,7410.8,-0.8000000000001819,6.705555555555545,41.05610655752645,-27.64499544641535
2025-11-10,202512,7412.4,7429.8,17.400000000000546,6.563492063492053,40.739783122493066,-27.612798995508957
2025-11-11,202512,7401.6,7402.2,0.5999999999994543,6.574603174603168,40.76320532935499,-27.61399898014865
2025-11-12,202512,7355.6,7371.599999999999,15.99999999999909,6.581746031746023,40.764576705294914,-27.60108464180287
2025-11-13,202512,7462.8,7478.599999999999,15.799999999999272,6.530158730158717,40.61622060655405,-27.555903146236616
2025-11-14,202512,7413.8,7391.200000000001,-22.599999999999454,6.660317460317445,40.63586131868369,-27.3152263980488
2025-11-17,202512,7402.8,7403.599999999999,0.7999999999992724,6.587301587301573,40.73522432547038,-27.560621150867227
2025-11-18,202512,7329.2,7352.0,22.800000000000185,6.460317460317443,40.45443065460727,-27.53379573397239
2025-11-19,202512,7298.8,7309.4,10.599999999999454,6.524603174603156,40.580991255090034,-27.53178490588372
2025-11-20,202512,7268.4,7274.4,6.0,6.564285714285692,40.61625409996209,-27.487682671390704
2025-11-21,202512,7036.2,7034.6,-1.5999999999994543,6.464285714285689,40.37342105132485,-27.444849622753473
2025-11-24,202512,7111.6,7100.8,-10.800000000000182,6.405555555555533,40.319106825168866,-27.5079957140578
2025-11-25,202512,7182.8,7178.4,-4.400000000000546,6.299206349206326,40.25998049729328,-27.661567798880636
2025-11-26,202512,7184.6,7180.400000000001,-4.199999999999818,6.208730158730131,40.16152156857352,-27.744061251113255
2025-11-27,202512,7192.4,7178.6,-13.799999999999272,6.173015873015842,40.15068290152424,-27.804651155492557
2025-11-28,202512,7249.8,7258.0,8.199999999999818,6.133333333333306,40.181061726941934,-27.914395060275325
2025-12-01,202512,7286.0,7293.6,7.600000000000364,6.276190476190449,40.053161612884175,-27.50078066050327
2025-12-02,202512,7237.2,7241.8,4.600000000000364,6.254761904761875,40.021452459321736,-27.511928649797984
2025-12-03,202512,7185.4,7201.0,15.600000000000364,6.129365079365052,39.68349395965259,-27.424763800922484
2025-12-04,202512,7204.0,7214.2,10.199999999999818,6.119841269841244,39.661799484217994,-27.422116944535503
2025-12-05,202512,7311.4,7321.0,9.600000000000364,6.078571428571404,39.57454116549593,-27.417398308353125
2025-12-08,202512,7387.0,7385.400000000001,-1.5999999999994543,6.326190476190454,38.986340089971144,-26.33395913759023
2025-12-09,202512,7352.0,7349.6,-2.399999999999636,6.111904761904739,38.26268605289278,-26.038876529083304
